,gender,age,income,user_id,signup_date,signup_year,age_group,income_group,amount,spend_group
7004,M,28,59000,7005,2017-10-30,2017,1,3,16.53,2
7005,M,65,105000,7006,2018-01-03,2018,4,5,160.76,8
7006,M,76,59000,7007,2013-09-25,2013,5,3,101.02000000000001,6
7007,M,86,56000,7008,2016-02-20,2016,5,2,42.09,4
7008,F,57,39000,7009,2018-02-17,2018,3,1,1.98,1
7009,M,58,84000,7010,2018-07-25,2018,3,4,37.96,3
7010,M,63,73000,7011,2017-08-28,2017,4,4,124.47999999999999,7
7011,F,81,74000,7012,2017-04-01,2017,5,4,73.88000000000001,5
7012,M,24,60000,7013,2015-08-29,2015,1,3,411.74,10
7013,M,57,85000,7014,2017-07-14,2017,3,4,127.64,7
7014,F,48,53000,7015,2016-10-18,2016,2,2,192.3,9
7015,M,38,67000,7016,2018-06-21,2018,1,3,34.879999999999995,3
7016,F,41,80000,7017,2017-01-02,2017,2,4,303.95,10
7017,M,70,114000,7018,2017-05-23,2017,5,5,309.28,10
7018,F,52,83000,7019,2017-11-18,2017,3,4,87.6,6
7019,F,52,90000,7020,2018-04-26,2018,3,5,75.13,5
7020,M,50,98000,7021,2016-07-12,2016,2,5,112.99000000000001,6
7021,M,27,32000,7022,2017-10-23,2017,1,1,14.88,2
7022,F,59,90000,7023,2017-08-02,2017,3,5,166.85,8
7023,F,60,87000,7024,2016-07-27,2016,4,5,84.1,5
7024,M,33,33000,7025,2018-03-23,2018,1,1,53.17,4
7025,O,92,97000,7026,2015-08-31,2015,5,5,173.07999999999998,8
7026,F,57,91000,7027,2017-11-23,2017,3,5,62.01,5
7027,M,29,64000,7028,2013-12-14,2013,1,3,72.78,5
7028,F,64,44000,7029,2017-11-09,2017,4,1,536.55,10
7029,M,49,88000,7030,2018-04-14,2018,2,5,77.21,5
7030,F,29,59000,7031,2018-02-20,2018,1,3,9.81,1
7031,M,68,92000,7032,2017-10-27,2017,4,5,56.32,4
7032,F,64,108000,7033,2017-02-18,2017,4,5,139.38,7
7033,M,51,33000,7034,2018-01-30,2018,2,1,6.26,1
7034,M,58,74000,7035,2018-03-28,2018,3,4,31.23,3
7035,M,52,69000,7036,2017-06-06,2017,3,3,307.42,10
7036,O,70,41000,7037,2018-04-25,2018,5,1,17.0,2
7037,F,50,44000,7038,2013-12-11,2013,2,1,46.99,4
7038,M,63,48000,7039,2018-02-26,2018,4,2,151.54000000000002,8
7039,M,66,42000,7040,2017-09-29,2017,4,1,7.58,1
7040,M,37,32000,7041,2016-08-01,2016,1,1,64.7,5
7041,M,42,32000,7042,2018-01-10,2018,2,1,54.69,4
7042,M,22,36000,7043,2017-05-10,2017,1,1,409.05,10
7043,F,72,109000,7044,2018-01-18,2018,5,5,97.45,6
7044,M,44,63000,7045,2016-01-25,2016,2,3,154.99,8
7045,M,22,72000,7046,2016-09-11,2016,1,4,43.730000000000004,4
7046,M,25,67000,7047,2018-04-16,2018,1,3,9.98,1
7047,M,65,45000,7048,2017-11-22,2017,4,1,147.2,8
7048,F,67,51000,7049,2015-08-11,2015,4,2,146.73,8
7049,M,53,66000,7050,2014-02-20,2014,3,3,44.78,4
7050,M,83,76000,7051,2017-01-01,2017,5,4,186.35,9
7051,F,88,68000,7052,2017-08-30,2017,5,3,135.43,7
7052,M,48,54000,7053,2018-07-14,2018,2,2,3.29,1
7053,F,70,117000,7054,2016-11-18,2016,5,5,102.87,6
7054,M,56,55000,7055,2017-12-13,2017,3,2,143.46,7
7055,M,66,46000,7056,2018-01-27,2018,4,2,20.09,2
7056,M,41,62000,7057,2017-08-27,2017,2,3,38.91,3
7057,M,54,97000,7058,2018-05-04,2018,3,5,68.96000000000001,5
7058,M,82,32000,7059,2018-07-26,2018,5,1,11.27,1
7059,F,40,85000,7060,2015-09-03,2015,2,4,130.11,7
7060,F,41,64000,7061,2017-01-13,2017,2,3,183.89000000000001,9
7061,M,21,52000,7062,2016-10-30,2016,1,2,40.2,3
7062,M,44,75000,7063,2017-02-17,2017,2,4,346.53,10
7063,M,34,31000,7064,2017-10-08,2017,1,1,79.89,5
7064,M,56,71000,7065,2016-08-31,2016,3,4,21.189999999999998,2
7065,F,63,110000,7066,2018-04-07,2018,4,5,108.96000000000001,6
7066,F,74,57000,7067,2015-12-22,2015,5,2,41.86,4
7067,F,97,71000,7068,2017-10-04,2017,5,4,49.980000000000004,4
7068,F,34,41000,7069,2017-10-11,2017,1,1,17.11,2
7069,F,83,56000,7070,2018-02-20,2018,5,2,131.01,7
7070,M,45,96000,7071,2018-04-22,2018,2,5,60.480000000000004,4
7071,M,20,61000,7072,2017-09-06,2017,1,3,32.89,3
7072,F,27,31000,7073,2017-06-25,2017,1,1,34.22,3
7073,F,62,69000,7074,2015-03-23,2015,4,3,92.48,6
7074,M,34,66000,7075,2015-03-07,2015,1,3,45.08,4
7075,F,92,57000,7076,2018-04-01,2018,5,2,65.15,5
7076,M,26,42000,7077,2017-09-08,2017,1,1,12.43,1
7077,M,44,59000,7078,2016-11-11,2016,2,3,253.68,10
7078,M,25,35000,7079,2017-02-20,2017,1,1,79.58,5
7079,F,54,45000,7080,2017-11-10,2017,3,1,87.32,6
7080,M,56,72000,7081,2017-07-13,2017,3,4,233.78,9
7081,M,54,60000,7082,2018-02-11,2018,3,3,47.42,4
7082,M,67,91000,7083,2016-08-06,2016,4,5,138.56,7
7083,M,87,33000,7084,2018-06-10,2018,5,1,3.41,1
7084,O,33,70000,7085,2016-02-09,2016,1,3,256.77,10
7085,F,84,71000,7086,2017-10-27,2017,5,4,155.59,8
7086,O,42,89000,7087,2018-04-10,2018,2,5,126.63,7
7087,M,18,34000,7088,2018-01-20,2018,1,1,10.47,1
7088,F,53,54000,7089,2018-06-07,2018,3,2,23.96,3
7089,F,72,74000,7090,2017-11-05,2017,5,4,81.27,5
7090,F,77,119000,7091,2017-12-29,2017,5,5,131.59,7
7091,M,61,44000,7092,2018-03-13,2018,4,1,7.07,1
7092,F,95,71000,7093,2017-03-04,2017,5,4,180.85999999999999,8
7093,F,67,94000,7094,2018-03-25,2018,4,5,24.36,3
7094,M,70,78000,7095,2015-12-16,2015,5,4,55.39,4
7095,M,58,73000,7096,2018-04-22,2018,3,4,77.03999999999999,5
7096,F,27,62000,7097,2018-03-13,2018,1,3,37.400000000000006,3
7097,F,76,109000,7098,2017-03-17,2017,5,5,200.98000000000002,9
7098,F,73,80000,7099,2017-03-25,2017,5,4,89.36,6
7099,F,50,108000,7100,2017-08-21,2017,2,5,215.63,9
7100,M,32,62000,7101,2017-10-13,2017,1,3,21.98,2
7101,M,21,45000,7102,2017-04-22,2017,1,1,1040.98,10
7102,M,64,71000,7103,2016-07-24,2016,4,4,147.95,8
7103,M,59,83000,7104,2016-10-15,2016,3,4,161.49,8
7104,M,46,59000,7105,2018-02-01,2018,2,3,0.0,1
7105,F,55,76000,7106,2018-02-21,2018,3,4,0.0,1
7106,M,71,69000,7107,2018-01-01,2018,5,3,33.269999999999996,3
7107,F,72,42000,7108,2017-04-27,2017,5,1,42.91,4
7108,F,80,92000,7109,2015-10-27,2015,5,5,36.8,3
7109,M,42,59000,7110,2015-10-22,2015,2,3,185.92,9
7110,F,66,52000,7111,2017-07-27,2017,4,2,51.56,4
7111,M,71,32000,7112,2015-03-04,2015,5,1,26.55,3
7112,M,80,49000,7113,2017-11-19,2017,5,2,16.23,2
7113,F,32,52000,7114,2016-04-23,2016,1,2,183.45,9
7114,M,79,33000,7115,2017-09-26,2017,5,1,73.42,5
7115,M,20,35000,7116,2017-01-09,2017,1,1,68.32,5
7116,M,78,111000,7117,2016-05-16,2016,5,5,106.32,6
7117,F,75,80000,7118,2017-12-01,2017,5,4,39.150000000000006,3
7118,O,62,67000,7119,2017-06-08,2017,4,3,188.3,9
7119,M,85,117000,7120,2017-02-16,2017,5,5,252.85,10
7120,F,48,64000,7121,2018-07-26,2018,2,3,70.42,5
7121,M,42,67000,7122,2016-04-16,2016,2,3,82.21,5
7122,M,40,68000,7123,2017-01-12,2017,2,3,162.32,8
7123,M,84,43000,7124,2015-08-08,2015,5,1,65.81,5
7124,M,53,58000,7125,2017-12-13,2017,3,3,16.69,2
7125,M,51,73000,7126,2014-11-05,2014,2,4,42.76,4
7126,M,66,105000,7127,2017-03-07,2017,4,5,299.37,10
7127,F,27,36000,7128,2017-09-28,2017,1,1,70.05000000000001,5
7128,M,57,93000,7129,2018-05-30,2018,3,5,90.43,6
7129,M,54,86000,7130,2017-07-27,2017,3,5,53.38,4
7130,M,49,94000,7131,2017-12-03,2017,2,5,134.08,7
7131,M,25,67000,7132,2018-02-25,2018,1,3,31.34,3
7132,M,32,62000,7133,2018-07-18,2018,1,3,21.04,2
7133,F,93,92000,7134,2018-03-19,2018,5,5,109.50999999999999,6
7134,M,68,50000,7135,2016-01-23,2016,4,2,43.88,4
7135,F,62,48000,7136,2015-09-02,2015,4,2,508.15,10
7136,F,61,86000,7137,2018-04-26,2018,4,5,67.31,5
7137,M,38,76000,7138,2017-12-28,2017,1,4,611.83,10
7138,M,55,55000,7139,2018-03-19,2018,3,2,8.94,1
7139,M,23,60000,7140,2018-07-15,2018,1,3,180.05,8
7140,M,43,54000,7141,2016-02-28,2016,2,2,121.19999999999999,7
7141,F,22,44000,7142,2017-04-17,2017,1,1,126.74000000000001,7
7142,M,45,42000,7143,2017-10-15,2017,2,1,69.78999999999999,5
7143,M,80,64000,7144,2016-07-23,2016,5,3,75.81,5
7144,F,68,78000,7145,2016-04-01,2016,4,4,160.85999999999999,8
7145,M,67,38000,7146,2015-03-15,2015,4,1,25.83,3
7146,F,57,33000,7147,2017-09-14,2017,3,1,52.22,4
7147,M,46,54000,7148,2016-10-22,2016,2,2,608.6,10
7148,F,41,77000,7149,2016-04-16,2016,2,4,237.88,9
7149,M,52,37000,7150,2018-02-14,2018,3,1,12.4,1
7150,F,45,95000,7151,2015-01-17,2015,2,5,188.85999999999999,9
7151,M,58,34000,7152,2017-08-07,2017,3,1,7.19,1
7152,M,73,70000,7153,2018-02-25,2018,5,3,138.86,7
7153,M,36,47000,7154,2018-06-03,2018,1,2,80.44,5
7154,F,64,73000,7155,2015-09-16,2015,4,4,363.36,10
7155,F,44,62000,7156,2016-09-19,2016,2,3,269.47,10
7156,M,43,73000,7157,2014-01-27,2014,2,4,78.51,5
7157,F,63,76000,7158,2018-03-04,2018,4,4,18.92,2
7158,M,67,51000,7159,2018-06-25,2018,4,2,49.55,4
7159,F,59,108000,7160,2016-03-26,2016,3,5,120.38,7
7160,M,28,70000,7161,2017-11-25,2017,1,3,37.839999999999996,3
7161,M,67,71000,7162,2017-11-25,2017,4,4,0.0,1
7162,M,46,40000,7163,2018-05-16,2018,2,1,27.07,3
7163,M,76,54000,7164,2018-05-15,2018,5,2,4.66,1
7164,F,39,53000,7165,2016-11-15,2016,1,2,50.11,4
7165,M,74,50000,7166,2015-09-21,2015,5,2,183.67,9
7166,F,51,74000,7167,2017-11-20,2017,2,4,122.66,7
7167,M,60,42000,7168,2017-09-30,2017,4,1,4.89,1
7168,F,24,52000,7169,2018-02-20,2018,1,2,20.36,2
7169,M,63,64000,7170,2015-01-18,2015,4,3,31.85,3
7170,M,55,58000,7171,2016-06-24,2016,3,3,109.56,6
7171,F,60,81000,7172,2015-10-07,2015,4,4,61.57,4
7172,M,68,118000,7173,2018-01-08,2018,4,5,205.98000000000002,9
7173,M,63,49000,7174,2018-03-25,2018,4,2,0.0,1
7174,M,27,72000,7175,2014-04-05,2014,1,4,52.0,4
7175,M,69,86000,7176,2016-11-07,2016,4,5,166.26,8
7176,M,44,51000,7177,2017-09-09,2017,2,2,58.4,4
7177,F,34,42000,7178,2018-03-04,2018,1,1,150.62,8
7178,F,46,82000,7179,2014-06-24,2014,2,4,172.04,8
7179,F,70,35000,7180,2018-06-29,2018,5,1,20.93,2
7180,F,90,51000,7181,2017-01-26,2017,5,2,111.51,6
7181,F,82,81000,7182,2016-06-04,2016,5,4,130.48,7
7182,M,37,64000,7183,2015-02-28,2015,1,3,22.67,2
7183,M,41,75000,7184,2018-03-11,2018,2,4,17.03,2
7184,F,66,46000,7185,2017-12-28,2017,4,2,38.29,3
7185,M,40,69000,7186,2018-06-21,2018,2,3,11.56,1
7186,F,60,56000,7187,2018-05-14,2018,4,2,96.72,6
7187,F,59,75000,7188,2017-07-19,2017,3,4,136.35999999999999,7
7188,F,42,78000,7189,2017-10-15,2017,2,4,85.4,5
7189,F,56,93000,7190,2017-05-28,2017,3,5,147.46,8
7190,F,88,33000,7191,2016-05-06,2016,5,1,43.93,4
7191,F,26,54000,7192,2018-05-13,2018,1,2,31.13,3
7192,M,55,45000,7193,2016-11-05,2016,3,1,182.52,9
7193,F,50,72000,7194,2016-03-09,2016,2,4,90.67,6
7194,F,47,67000,7195,2015-01-31,2015,2,3,69.51,5
7195,M,60,32000,7196,2014-09-27,2014,4,1,57.690000000000005,4
7196,M,39,39000,7197,2017-09-11,2017,1,1,12.67,1
7197,M,51,75000,7198,2017-11-04,2017,2,4,98.72,6
7198,M,39,62000,7199,2015-05-27,2015,1,3,57.14,4
7199,F,73,52000,7200,2016-05-19,2016,5,2,80.84,5
7200,F,44,75000,7201,2016-03-20,2016,2,4,279.65000000000003,10
7201,M,63,56000,7202,2016-11-29,2016,4,2,149.42,8
7202,F,52,54000,7203,2017-05-28,2017,3,2,152.07,8
7203,F,68,55000,7204,2018-01-26,2018,4,2,56.65,4
7204,M,26,44000,7205,2017-07-24,2017,1,1,54.3,4
7205,F,55,82000,7206,2018-02-09,2018,3,4,123.25,7
7206,F,56,110000,7207,2017-12-07,2017,3,5,55.47,4
7207,F,57,79000,7208,2015-10-05,2015,3,4,195.06,9
7208,F,33,40000,7209,2018-01-04,2018,1,1,78.36,5
7209,F,55,79000,7210,2017-11-19,2017,3,4,261.11,10
7210,M,53,100000,7211,2014-12-01,2014,3,5,166.93,8
7211,F,67,111000,7212,2016-04-08,2016,4,5,156.2,8
7212,M,65,33000,7213,2017-07-21,2017,4,1,61.67,4
7213,F,21,49000,7214,2017-10-30,2017,1,2,135.66,7
7214,M,85,53000,7215,2014-08-08,2014,5,2,18.919999999999998,2
7215,M,26,38000,7216,2017-08-15,2017,1,1,73.43,5
7216,M,84,37000,7217,2017-11-25,2017,5,1,83.76,5
7217,M,61,117000,7218,2017-08-02,2017,4,5,156.39,8
7218,M,69,71000,7219,2017-02-06,2017,4,4,214.34,9
7219,F,77,46000,7220,2016-01-01,2016,5,2,240.24,10
7220,F,65,81000,7221,2018-04-29,2018,4,4,113.51,6
7221,F,58,71000,7222,2018-06-21,2018,3,4,75.68,5
7222,F,33,40000,7223,2017-07-28,2017,1,1,363.2,10
7223,F,32,54000,7224,2018-04-04,2018,1,2,28.29,3
7224,F,75,60000,7225,2017-06-13,2017,5,3,61.06,4
7225,M,81,74000,7226,2018-06-21,2018,5,4,766.55,10
7226,F,60,83000,7227,2017-11-24,2017,4,4,36.57,3
7227,F,64,71000,7228,2017-10-31,2017,4,4,63.51,5
7228,M,37,51000,7229,2016-02-08,2016,1,2,577.72,10
7229,O,52,84000,7230,2015-12-01,2015,3,4,211.75,9
7230,M,42,74000,7231,2018-02-16,2018,2,4,94.7,6
7231,F,20,48000,7232,2017-07-31,2017,1,2,19.63,2
7232,M,27,66000,7233,2017-11-17,2017,1,3,7.66,1
7233,O,71,86000,7234,2018-04-18,2018,5,5,59.78,4
7234,M,37,69000,7235,2018-02-19,2018,1,3,20.049999999999997,2
7235,F,74,50000,7236,2017-08-18,2017,5,2,7.2,1
7236,F,65,89000,7237,2017-09-02,2017,4,5,161.53,8
7237,F,48,96000,7238,2018-02-03,2018,2,5,21.2,2
7238,M,43,45000,7239,2016-11-14,2016,2,1,73.77,5
7239,F,55,77000,7240,2017-12-13,2017,3,4,38.900000000000006,3
7240,M,67,62000,7241,2017-09-19,2017,4,3,131.28,7
7241,F,56,57000,7242,2016-07-03,2016,3,2,80.3,5
7242,M,39,36000,7243,2013-10-15,2013,1,1,30.68,3
7243,M,78,57000,7244,2013-12-29,2013,5,2,151.31,8
7244,M,44,51000,7245,2018-02-22,2018,2,2,1.9100000000000001,1
7245,M,69,57000,7246,2018-05-15,2018,4,2,19.62,2
7246,M,31,40000,7247,2015-09-04,2015,1,1,40.62,3
7247,F,50,73000,7248,2017-08-25,2017,2,4,47.99,4
7248,M,64,98000,7249,2017-07-03,2017,4,5,107.61,6
7249,M,54,53000,7250,2018-02-04,2018,3,2,29.29,3
7250,M,44,60000,7251,2014-09-15,2014,2,3,188.62,9
7251,F,54,74000,7252,2017-07-04,2017,3,4,193.0,9
7252,M,65,32000,7253,2018-07-22,2018,4,1,79.5,5
7253,F,56,83000,7254,2016-10-01,2016,3,4,224.45,9
7254,M,81,81000,7255,2017-12-14,2017,5,4,111.03999999999999,6
7255,M,75,87000,7256,2017-04-15,2017,5,5,227.99,9
7256,M,46,56000,7257,2017-08-25,2017,2,2,64.53,5
7257,M,62,63000,7258,2016-05-25,2016,4,3,121.18,7
7258,M,27,35000,7259,2017-11-09,2017,1,1,55.89,4
7259,F,67,42000,7260,2017-11-27,2017,4,1,0.41000000000000003,1
7260,M,34,51000,7261,2017-11-28,2017,1,2,5.21,1
7261,M,68,55000,7262,2018-04-28,2018,4,2,9.26,1
7262,M,47,44000,7263,2014-12-20,2014,2,1,27.17,3
7263,M,67,93000,7264,2016-11-26,2016,4,5,130.01999999999998,7
7264,M,19,70000,7265,2017-08-30,2017,1,3,280.55,10
7265,M,57,46000,7266,2018-03-05,2018,3,2,30.07,3
7266,M,52,94000,7267,2015-08-05,2015,3,5,172.01,8
7267,M,58,48000,7268,2018-03-01,2018,3,2,17.89,2
7268,F,30,54000,7269,2018-02-05,2018,1,2,28.09,3
7269,M,57,120000,7270,2015-09-01,2015,3,5,193.35,9
7270,F,58,89000,7271,2018-03-25,2018,3,5,110.58,6
7271,M,52,89000,7272,2016-08-20,2016,3,5,57.66,4
7272,M,68,57000,7273,2015-12-17,2015,4,2,128.24,7
7273,F,64,71000,7274,2017-06-13,2017,4,4,273.44,10
7274,M,44,40000,7275,2018-04-15,2018,2,1,2.4000000000000004,1
7275,F,58,81000,7276,2016-09-06,2016,3,4,258.98,10
7276,M,21,62000,7277,2016-11-23,2016,1,3,46.52,4
7277,M,81,38000,7278,2018-06-23,2018,5,1,13.84,2
7278,M,50,39000,7279,2018-07-11,2018,2,1,99.0,6
7279,M,20,45000,7280,2015-12-03,2015,1,1,101.76,6
7280,F,61,77000,7281,2017-10-31,2017,4,4,65.71000000000001,5
7281,F,75,42000,7282,2018-01-09,2018,5,1,17.06,2
7282,F,72,62000,7283,2018-05-14,2018,5,3,86.0,5
7283,M,33,38000,7284,2017-05-20,2017,1,1,91.25,6
7284,F,51,71000,7285,2017-04-05,2017,2,4,43.35,4
7285,M,51,52000,7286,2017-11-20,2017,2,2,104.74,6
7286,M,88,52000,7287,2017-11-25,2017,5,2,4.62,1
7287,M,54,56000,7288,2016-01-23,2016,3,2,85.9,5
7288,F,22,45000,7289,2017-11-15,2017,1,1,443.58,10
7289,M,67,51000,7290,2017-08-17,2017,4,2,0.0,1
7290,M,59,42000,7291,2017-11-28,2017,3,1,7.36,1
7291,F,35,51000,7292,2018-01-17,2018,1,2,107.83,6
7292,M,53,35000,7293,2014-02-09,2014,3,1,8.93,1
7293,F,67,57000,7294,2017-10-07,2017,4,2,40.0,3
7294,M,57,63000,7295,2015-08-08,2015,3,3,137.83,7
7295,M,43,75000,7296,2016-08-23,2016,2,4,96.11,6
7296,F,34,75000,7297,2016-01-20,2016,1,4,272.90999999999997,10
7297,M,61,56000,7298,2017-07-27,2017,4,2,21.86,2
7298,F,59,116000,7299,2016-01-12,2016,3,5,192.35,9
7299,M,63,65000,7300,2017-12-07,2017,4,3,30.73,3
7300,F,40,73000,7301,2018-07-21,2018,2,4,13.36,2
7301,F,51,80000,7302,2018-02-04,2018,2,4,0.0,1
7302,M,54,40000,7303,2014-04-19,2014,3,1,38.61,3
7303,M,42,70000,7304,2018-04-01,2018,2,3,18.54,2
7304,F,53,94000,7305,2017-09-22,2017,3,5,56.39,4
7305,F,76,95000,7306,2017-04-05,2017,5,5,125.0,7
7306,F,60,73000,7307,2018-01-17,2018,4,4,89.27,6
7307,M,41,35000,7308,2018-01-15,2018,2,1,107.61,6
7308,M,63,94000,7309,2017-11-20,2017,4,5,239.43,10
7309,M,34,35000,7310,2018-05-30,2018,1,1,17.67,2
7310,F,60,88000,7311,2017-09-27,2017,4,5,81.51,5
7311,M,87,57000,7312,2018-01-19,2018,5,2,495.89,10
7312,F,69,95000,7313,2013-10-12,2013,4,5,124.2,7
7313,M,35,52000,7314,2018-02-27,2018,1,2,29.58,3
7314,F,43,61000,7315,2016-12-21,2016,2,3,33.48,3
7315,F,56,93000,7316,2018-06-06,2018,3,5,35.230000000000004,3
7316,M,63,79000,7317,2016-05-17,2016,4,4,169.56,8
7317,M,37,77000,7318,2017-12-08,2017,1,4,22.31,2
7318,M,65,70000,7319,2017-11-13,2017,4,3,12.419999999999998,1
7319,M,63,61000,7320,2017-12-11,2017,4,3,106.48,6
7320,F,26,31000,7321,2017-10-25,2017,1,1,45.63,4
7321,F,31,32000,7322,2017-12-21,2017,1,1,33.44,3
7322,F,87,79000,7323,2017-12-26,2017,5,4,237.42,9
7323,M,24,56000,7324,2017-11-08,2017,1,2,7.1,1
7324,F,69,78000,7325,2016-05-01,2016,4,4,60.650000000000006,4
7325,F,64,59000,7326,2017-10-25,2017,4,3,14.39,2
7326,F,92,77000,7327,2014-11-30,2014,5,4,147.19,8
7327,M,37,50000,7328,2017-12-01,2017,1,2,26.89,3
7328,F,26,36000,7329,2016-10-05,2016,1,1,158.84,8
7329,M,29,70000,7330,2017-09-21,2017,1,3,155.1,8
7330,F,39,74000,7331,2016-10-15,2016,1,4,42.480000000000004,4
7331,M,45,63000,7332,2018-04-04,2018,2,3,31.05,3
7332,M,50,59000,7333,2018-06-14,2018,2,3,39.5,3
7333,F,53,55000,7334,2017-01-10,2017,3,2,200.0,9
7334,M,56,111000,7335,2017-10-13,2017,3,5,59.2,4
7335,M,30,47000,7336,2018-01-08,2018,1,2,25.459999999999997,3
7336,F,33,54000,7337,2018-03-06,2018,1,2,24.6,3
7337,F,56,57000,7338,2018-04-10,2018,3,2,141.35,7
7338,F,31,53000,7339,2016-11-06,2016,1,2,185.39000000000001,9
7339,M,53,41000,7340,2016-11-17,2016,3,1,29.61,3
7340,F,60,32000,7341,2017-12-05,2017,4,1,92.6,6
7341,M,36,48000,7342,2017-08-13,2017,1,2,11.19,1
7342,M,63,38000,7343,2017-11-07,2017,4,1,20.69,2
7343,M,70,66000,7344,2016-12-15,2016,5,3,185.68,9
7344,M,63,89000,7345,2016-10-27,2016,4,5,172.73,8
7345,F,51,65000,7346,2016-12-04,2016,2,3,175.97,8
7346,M,21,48000,7347,2016-05-26,2016,1,2,67.54,5
7347,F,24,60000,7348,2016-11-11,2016,1,3,154.05,8
7348,M,73,32000,7349,2018-07-24,2018,5,1,31.04,3
7349,F,49,56000,7350,2017-02-22,2017,2,2,165.21,8
7350,M,56,42000,7351,2017-11-01,2017,3,1,83.42,5
7351,M,87,54000,7352,2017-12-23,2017,5,2,18.07,2
7352,F,53,62000,7353,2018-01-22,2018,3,3,32.36,3
7353,M,33,34000,7354,2017-10-24,2017,1,1,11.620000000000001,1
7354,M,51,40000,7355,2017-12-13,2017,2,1,15.09,2
7355,M,78,87000,7356,2016-08-05,2016,5,5,311.25,10
7356,M,63,70000,7357,2015-11-08,2015,4,3,195.57,9
7357,F,77,78000,7358,2016-07-10,2016,5,4,55.86,4
7358,M,25,37000,7359,2017-06-19,2017,1,1,90.66,6
7359,M,48,43000,7360,2017-03-23,2017,2,1,94.71,6
7360,F,58,72000,7361,2016-11-22,2016,3,4,254.2,10
7361,F,44,56000,7362,2016-06-12,2016,2,2,567.9699999999999,10
7362,F,53,66000,7363,2016-09-05,2016,3,3,96.94999999999999,6
7363,F,50,103000,7364,2016-06-26,2016,2,5,160.78,8
7364,F,59,38000,7365,2015-06-16,2015,3,1,39.08,3
7365,M,65,36000,7366,2015-06-13,2015,4,1,73.52,5
7366,M,68,77000,7367,2016-02-10,2016,4,4,166.15,8
7367,M,47,55000,7368,2017-04-20,2017,2,2,129.51,7
7368,F,59,57000,7369,2017-10-23,2017,3,2,168.7,8
7369,F,55,58000,7370,2016-05-27,2016,3,3,92.7,6
7370,F,73,57000,7371,2017-08-07,2017,5,2,127.33,7
7371,F,41,40000,7372,2015-08-26,2015,2,1,170.85,8
7372,M,32,38000,7373,2017-12-17,2017,1,1,9.24,1
7373,M,73,55000,7374,2017-10-27,2017,5,2,123.86999999999999,7
7374,F,55,87000,7375,2017-08-07,2017,3,5,75.44999999999999,5
7375,M,63,57000,7376,2018-01-22,2018,4,2,50.07,4
7376,M,66,76000,7377,2017-03-05,2017,4,4,113.08,6
7377,M,23,39000,7378,2014-03-09,2014,1,1,28.02,3
7378,M,70,68000,7379,2018-01-15,2018,5,3,91.68,6
7379,F,60,85000,7380,2017-12-19,2017,4,4,202.04,9
7380,M,21,39000,7381,2015-08-19,2015,1,1,45.08,4
7381,F,92,63000,7382,2018-05-01,2018,5,3,37.91,3
7382,F,81,108000,7383,2018-01-22,2018,5,5,149.87,8
7383,M,59,108000,7384,2017-05-20,2017,3,5,260.35,10
7384,F,67,87000,7385,2018-01-29,2018,4,5,90.13,6
7385,F,48,52000,7386,2017-05-16,2017,2,2,145.99,8
7386,M,28,35000,7387,2017-11-04,2017,1,1,135.41,7
7387,M,66,49000,7388,2017-07-28,2017,4,2,7.640000000000001,1
7388,F,64,98000,7389,2017-02-06,2017,4,5,135.48,7
7389,M,51,63000,7390,2014-05-18,2014,2,3,54.23,4
7390,F,30,51000,7391,2017-12-01,2017,1,2,93.18,6
7391,M,31,34000,7392,2017-10-06,2017,1,1,60.05,4
7392,M,35,38000,7393,2017-12-01,2017,1,1,17.25,2
7393,F,57,116000,7394,2015-11-19,2015,3,5,54.620000000000005,4
7394,F,70,97000,7395,2015-08-12,2015,5,5,275.01,10
7395,O,67,37000,7396,2018-06-26,2018,4,1,24.89,3
7396,M,60,97000,7397,2018-07-16,2018,4,5,101.1,6
7397,F,78,72000,7398,2014-05-24,2014,5,4,124.65,7
7398,F,82,109000,7399,2017-11-18,2017,5,5,319.49,10
7399,M,49,77000,7400,2018-02-09,2018,2,4,21.59,2
7400,F,73,39000,7401,2017-10-06,2017,5,1,28.05,3
7401,F,39,47000,7402,2016-11-27,2016,1,2,186.8,9
7402,M,30,73000,7403,2018-05-01,2018,1,4,17.37,2
7403,M,59,85000,7404,2018-01-11,2018,3,4,48.52,4
7404,M,72,37000,7405,2017-08-14,2017,5,1,73.98,5
7405,F,46,54000,7406,2015-12-20,2015,2,2,134.08,7
7406,M,43,53000,7407,2015-12-01,2015,2,2,155.79,8
7407,F,53,69000,7408,2015-04-28,2015,3,3,136.98,7
7408,F,49,75000,7409,2018-03-14,2018,2,4,65.38,5
7409,F,61,72000,7410,2017-07-06,2017,4,4,200.9,9
7410,M,22,50000,7411,2014-06-08,2014,1,2,152.33,8
7411,M,37,39000,7412,2018-02-23,2018,1,1,11.41,1
7412,M,45,73000,7413,2018-01-01,2018,2,4,176.85,8
7413,M,40,42000,7414,2018-03-24,2018,2,1,21.3,2
7414,F,91,95000,7415,2016-08-20,2016,5,5,191.46,9
7415,M,75,42000,7416,2018-03-22,2018,5,1,4.06,1
7416,F,54,77000,7417,2015-08-16,2015,3,4,224.22,9
7417,M,37,57000,7418,2018-01-22,2018,1,2,51.47,4
7418,M,32,32000,7419,2017-10-05,2017,1,1,89.33,6
7419,M,21,35000,7420,2018-03-02,2018,1,1,10.33,1
